Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	TL	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	norm_gamma_rates[1]	alpha	pinvar
8500	-5228.45	-5233.05	4.59128	0.00597982	0.00231146	0.000270438	0.0179949	0.0362116	0.0129677	1.2995	0.0231612	0.00181507	0.0291552	0.00996475	0.0396323	0.0717745	0.0126719	0.00716157	0.00226065	0.0192216	0.0272126	0.00771673	0.012706	0.0144697	0.00897612	0.0184416	1.68158	0.518793	0.0770591	0.0422885	0.170776	0.0979451	0.0931379	0.296215	0.190501	0.219288	0.293996	0.0791854	3.63429	0.000652822
8510	-5228.31	-5232.96	4.64549	0.00597982	0.00231146	0.000244066	0.0218745	0.0362116	0.0252072	1.2995	0.0231612	0.00257282	0.0291552	0.00996475	0.0396323	0.0465731	0.0114002	0.00716157	0.00226065	0.0192216	0.0272126	0.00771673	0.012706	0.0186718	0.00897612	0.0184416	1.67616	0.518793	0.0770591	0.0422885	0.170776	0.0979451	0.0931379	0.296215	0.190501	0.219288	0.293996	0.0791854	3.63429	0.000652822
8520	-5227.58	-5232.21	4.62742	0.00597982	0.00231146	0.000244066	0.0218745	0.0362116	0.0252072	1.2995	0.0231612	0.00290824	0.0291552	0.0123025	0.0343401	0.0465731	0.012563	0.00716157	0.00226065	0.0192216	0.030475	0.00771673	0.012706	0.0186718	0.00897612	0.0184416	1.67797	0.518793	0.0770591	0.0422885	0.170776	0.0979451	0.0931379	0.296215	0.190501	0.219288	0.293996	0.0791854	3.63429	0.000652822
8530	-5227.62	-5232.35	4.73485	0.00597982	0.00265671	0.000222884	0.0218745	0.0362116	0.0252072	1.2995	0.0231612	0.00290824	0.0291552	0.0123025	0.0343401	0.0465731	0.0102126	0.00716157	0.00214814	0.0192216	0.0222718	0.00731597	0.012706	0.0186718	0.00897612	0.0184416	1.66722	0.518793	0.0770591	0.0422885	0.170776	0.0979451	0.0931379	0.296215	0.190501	0.219288	0.293996	0.0791854	3.63429	0.000652822
8540	-5230.71	-5235.16	4.44624	0.00597982	0.00265671	0.000222884	0.0218745	0.0574427	0.0252072	1.2995	0.0231612	0.00290824	0.0409888	0.00864638	0.0343401	0.0465731	0.0102126	0.00661463	0.00214814	0.0192216	0.0222718	0.00731597	0.012706	0.0186718	0.00897612	0.0184416	1.69608	0.518793	0.0770591	0.0422885	0.170776	0.0979451	0.0931379	0.296215	0.190501	0.219288	0.293996	0.0791854	3.63429	0.000652822
8550	-5229.41	-5233.73	4.32277	0.00597982	0.00265671	0.000222884	0.0188997	0.0574427	0.0252072	1.2995	0.0231612	0.00290824	0.0409888	0.0124883	0.0343401	0.0554502	0.0102126	0.00760302	0.00214814	0.0294554	0.0222718	0.00511575	0.012706	0.0122525	0.00897612	0.0184416	1.70843	0.518793	0.0770591	0.0422885	0.170776	0.0979451	0.0931379	0.296215	0.190501	0.219288	0.293996	0.0791854	3.63429	0.000652822
8560	-5226.55	-5231.14	4.58894	0.00597982	0.00265671	0.000490254	0.0188997	0.0301233	0.0252072	1.2995	0.0231612	0.00275832	0.0409888	0.0134993	0.0307709	0.0554502	0.0133556	0.00760302	0.00214814	0.0294554	0.0222718	0.00511575	0.012706	0.0122525	0.00897612	0.0184416	1.68181	0.518793	0.0770591	0.0422885	0.170776	0.0979451	0.0931379	0.296215	0.190501	0.219288	0.293996	0.0791854	3.63429	0.000652822
8570	-5227.18	-5231.61	4.42433	0.00597982	0.00265671	0.00070018	0.0188997	0.0301233	0.0228163	1.2995	0.0231612	0.00275832	0.0409888	0.0194782	0.0307709	0.0554502	0.0133556	0.00760302	0.00214814	0.0294554	0.0222718	0.00511575	0.0199931	0.0122525	0.00897612	0.0238176	1.69827	0.518793	0.0770591	0.0422885	0.170776	0.0979451	0.0931379	0.296215	0.190501	0.219288	0.293996	0.0791854	3.63429	0.000652822
8580	-5227.09	-5231.28	4.19103	0.00668543	0.00181318	0.000660399	0.0232586	0.0301233	0.0228163	1.2995	0.0231612	0.00275832	0.0409888	0.0194782	0.0218358	0.086328	0.0133556	0.00760302	0.00214814	0.0294554	0.0222718	0.00511575	0.0171986	0.0122525	0.00897612	0.0238176	1.7216	0.518793	0.0770591	0.0422885	0.170776	0.0979451	0.0931379	0.296215	0.190501	0.219288	0.293996	0.0791854	3.63429	0.000652822
8590	-5228.01	-5232.18	4.16828	0.00668543	0.00293376	0.000414244	0.0232586	0.0301233	0.0228163	1.2995	0.0231612	0.00275832	0.0409888	0.0232061	0.0218721	0.086328	0.0153955	0.00760302	0.00214814	0.0294554	0.0178682	0.00511575	0.0171986	0.0122525	0.00897612	0.0238176	1.72388	0.518793	0.0770591	0.0422885	0.170776	0.0979451	0.0931379	0.296215	0.190501	0.219288	0.293996	0.0791854	3.63429	0.000652822
8600	-5227.12	-5231.34	4.22013	0.00668543	0.00293376	0.000414244	0.0232586	0.0301233	0.0228163	1.2995	0.0231612	0.00275832	0.042362	0.0221663	0.0202137	0.086328	0.0153955	0.00374366	0.00214814	0.0294554	0.0178682	0.00511575	0.0171986	0.0122525	0.00897612	0.0238176	1.71869	0.518793	0.0770591	0.0422885	0.170776	0.0979451	0.0931379	0.296215	0.190501	0.219288	0.293996	0.0791854	3.63429	0.000652822
8610	-5228.15	-5232.52	4.36333	0.00668543	0.00293376	0.000544317	0.0232586	0.0301233	0.0228163	1.2995	0.0231612	0.00275832	0.042362	0.0136511	0.0213895	0.086328	0.0102087	0.00303295	0.00269299	0.0294554	0.0109273	0.00511575	0.0171986	0.0122525	0.00897612	0.0290003	1.70437	0.518793	0.0770591	0.0422885	0.170776	0.0979451	0.0931379	0.296215	0.190501	0.219288	0.293996	0.0791854	3.63429	0.000652822
8620	-5228.99	-5233.45	4.45619	0.00668543	0.00293376	0.000544317	0.0232586	0.0301233	0.0228163	1.2995	0.0231612	0.00408242	0.042362	0.00840641	0.0197666	0.086328	0.0102087	0.00303295	0.00269299	0.0294554	0.00969222	0.00511575	0.0171986	0.00974504	0.00897612	0.0290003	1.69509	0.518793	0.0770591	0.0422885	0.170776	0.0979451	0.0931379	0.296215	0.190501	0.219288	0.293996	0.0791854	3.63429	0.000652822
8630	-5228.34	-5232.33	3.99387	0.00668543	0.00293376	0.000544317	0.0232586	0.0301233	0.0228163	1.35111	0.0231612	0.00391764	0.042362	0.00840641	0.0197666	0.086328	0.0102087	0.0038675	0.00289196	0.0234329	0.00969222	0.00489088	0.0171986	0.00974504	0.00897612	0.0290003	1.74132	0.518793	0.0770591	0.0422885	0.170776	0.0979451	0.0931379	0.296215	0.190501	0.219288	0.293996	0.0791854	3.63429	0.000652822
8640	-5229.86	-5233.8	3.93429	0.00668543	0.0022872	0.000447344	0.0367289	0.0301233	0.0228163	1.35111	0.0231612	0.00460744	0.042362	0.00840641	0.0197666	0.0788693	0.0102087	0.0038675	0.00289196	0.0234329	0.00969222	0.00489088	0.0171986	0.00974504	0.00897612	0.0290003	1.74728	0.518793	0.0770591	0.0422885	0.170776	0.0979451	0.0931379	0.296215	0.190501	0.219288	0.293996	0.0791854	3.63429	0.000652822
8650	-5228.64	-5232.69	4.04469	0.00448064	0.0022872	0.000447344	0.0367289	0.0301233	0.0228163	1.35111	0.0155949	0.00299796	0.042362	0.00840641	0.0197666	0.0788693	0.0102087	0.0038675	0.00289196	0.0234329	0.00969222	0.00489088	0.0161956	0.00974504	0.0103203	0.0290003	1.73624	0.518793	0.0770591	0.0422885	0.170776	0.0979451	0.0931379	0.296215	0.190501	0.219288	0.293996	0.0791854	3.63429	0.000652822
8660	-5234.29	-5238.24	3.94482	0.00448064	0.0022872	0.000447344	0.0367289	0.0301233	0.0228163	1.35111	0.025354	0.00299796	0.042362	0.0115515	0.0197666	0.0788693	0.0102087	0.00268344	0.00289196	0.0234329	0.00969222	0.00489088	0.0161956	0.00801151	0.0103203	0.0290003	1.74623	0.518793	0.0770591	0.0422885	0.170776	0.0979451	0.0931379	0.296215	0.190501	0.219288	0.293996	0.0791854	3.63429	0.0373091
8670	-5234.52	-5238.57	4.05767	0.00448064	0.0022872	0.000447344	0.0367289	0.0188965	0.0228163	1.35111	0.025354	0.00299796	0.042362	0.0115515	0.0197666	0.0788693	0.0102087	0.00268344	0.00289196	0.0234329	0.00956364	0.00489088	0.0174677	0.00680972	0.0103203	0.0290003	1.73494	0.518793	0.0770591	0.0422885	0.170776	0.0979451	0.0931379	0.296215	0.190501	0.219288	0.293996	0.0791854	3.63429	0.0373091
8680	-5230.92	-5234.8	3.87873	0.00448064	0.0022872	0.000447344	0.0267656	0.0188965	0.0282238	1.35111	0.025354	0.00440232	0.042362	0.0115515	0.0212755	0.0899275	0.0102087	0.00268344	0.00289196	0.0234329	0.00956364	0.00489088	0.0259458	0.00680972	0.0103203	0.0290003	1.75283	0.518793	0.0770591	0.0422885	0.170776	0.0979451	0.0931379	0.296215	0.190501	0.219288	0.293996	0.0791854	3.63429	0.0147256
8690	-5230.09	-5234.11	4.02648	0.00448064	0.00168492	0.000703228	0.0267656	0.017503	0.0282238	1.35111	0.025354	0.00614376	0.034364	0.0115515	0.0212755	0.0899275	0.0102087	0.001813	0.00289196	0.0234329	0.00956364	0.00489088	0.0200385	0.00680972	0.0103203	0.0290003	1.73806	0.518793	0.0770591	0.0422885	0.170776	0.0979451	0.0931379	0.296215	0.190501	0.219288	0.293996	0.0791854	3.63429	0.0147256
8700	-5229.92	-5234.28	4.3641	0.00448064	0.00168492	0.00042542	0.0267656	0.017503	0.0356102	1.35111	0.025354	0.00614376	0.034364	0.0115515	0.0134342	0.0555456	0.0102087	0.00208938	0.00289196	0.0156065	0.00956364	0.00489088	0.0284499	0.00730053	0.0103203	0.0290003	1.7043	0.518793	0.0770591	0.0422885	0.170776	0.0979451	0.0931379	0.296215	0.190501	0.219288	0.293996	0.0791854	3.63429	0.0147256
8710	-5230.31	-5233.25	2.94375	0.00562952	0.00168492	0.00042542	0.0267656	0.0286231	0.0356102	1.48182	0.025354	0.00536282	0.034364	0.0115515	0.0134342	0.0553879	0.0102087	0.00208938	0.00289196	0.0156065	0.00956364	0.00489088	0.0284499	0.00730053	0.0103203	0.0290003	1.84633	0.518793	0.0770591	0.0422885	0.170776	0.0979451	0.0931379	0.296215	0.190501	0.219288	0.293996	0.0791854	3.63429	0.0217901
8720	-5229.47	-5232.49	3.01898	0.00845854	0.0013523	0.00042542	0.0159241	0.0286231	0.0356102	1.48182	0.0229785	0.00536282	0.034364	0.0159727	0.00922036	0.0553879	0.0102087	0.00229757	0.00289196	0.0156065	0.00956364	0.00489088	0.0284499	0.00730053	0.0131026	0.0290003	1.83881	0.518793	0.0770591	0.0422885	0.170776	0.0979451	0.0931379	0.296215	0.190501	0.219288	0.293996	0.0791854	3.63429	0.0217901
8730	-5228.53	-5231.58	3.05222	0.00845854	0.0013523	0.00042542	0.0159241	0.0286231	0.039465	1.48182	0.0191883	0.00536282	0.0210505	0.0159727	0.00922036	0.0553879	0.0102087	0.00229757	0.00329532	0.0156065	0.0128858	0.00489088	0.0284499	0.00730053	0.0193013	0.0290003	1.83549	0.518793	0.0770591	0.0422885	0.170776	0.0979451	0.0931379	0.296215	0.190501	0.219288	0.293996	0.0791854	3.63429	0.0217901
8740	-5228.63	-5231.69	3.0608	0.0086444	0.0013523	0.00041298	0.0159241	0.0223669	0.039465	1.48182	0.0178145	0.00536282	0.0210505	0.0159727	0.0118508	0.0553879	0.0167439	0.00229757	0.00329532	0.0156065	0.0128858	0.00489088	0.0284499	0.00730053	0.0193013	0.0264336	1.83463	0.518793	0.0770591	0.0422885	0.170776	0.0979451	0.0931379	0.296215	0.190501	0.219288	0.293996	0.0791854	3.63429	0.0217901
8750	-5229.18	-5232.03	2.85398	0.00567865	0.0013523	0.00041298	0.0159241	0.0223669	0.039465	1.48182	0.0211614	0.00701143	0.0341627	0.0159727	0.0180535	0.0553879	0.0167439	0.00229757	0.00329532	0.0156065	0.0128858	0.0042281	0.0284499	0.00730053	0.0193013	0.0264336	1.85531	0.518793	0.0770591	0.0422885	0.170776	0.0979451	0.0931379	0.296215	0.190501	0.219288	0.293996	0.0791854	3.63429	0.0217901
8760	-5230.84	-5233.58	2.73855	0.00767771	0.00221781	0.00041298	0.0159241	0.0277628	0.0365628	1.48182	0.0211614	0.0109332	0.0341627	0.0159727	0.0180535	0.0553879	0.0167439	0.00229757	0.00329532	0.0150104	0.0128858	0.0042281	0.0284499	0.00730053	0.0221598	0.0264336	1.86685	0.518793	0.0770591	0.0422885	0.170776	0.0979451	0.0931379	0.296215	0.190501	0.219288	0.293996	0.0791854	3.63429	0.0217901
8770	-5230.87	-5233.63	2.76275	0.00767771	0.00221781	0.00041298	0.0159241	0.0277628	0.0321605	1.48182	0.0246389	0.0109332	0.0341627	0.0159727	0.0166775	0.0553879	0.0167439	0.00229757	0.00317681	0.0150104	0.0128858	0.0042281	0.0284499	0.00730053	0.0221598	0.0264336	1.86443	0.518793	0.0770591	0.0422885	0.170776	0.0979451	0.0931379	0.296215	0.190501	0.219288	0.293996	0.0791854	3.63429	0.0217901
8780	-5230.33	-5233.17	2.8428	0.00767771	0.00221781	0.00041298	0.0120809	0.0277628	0.0321605	1.48182	0.0246389	0.0112935	0.0341627	0.0159727	0.0130265	0.0553879	0.0167439	0.00142631	0.00317681	0.0150104	0.0128858	0.0042281	0.0284499	0.00730053	0.0221598	0.0264336	1.85643	0.518793	0.0770591	0.0422885	0.170776	0.0979451	0.0931379	0.296215	0.190501	0.219288	0.293996	0.0791854	3.63429	0.0217901
8790	-5232.79	-5235.3	2.50868	0.00767771	0.00221781	0.00035625	0.0120809	0.0277628	0.0321605	1.48499	0.0389943	0.0107463	0.0409199	0.0257023	0.0130265	0.0553879	0.0167439	0.00142631	0.00317681	0.0150104	0.0128858	0.0042281	0.0284499	0.00730053	0.0221598	0.0264336	1.88984	0.518793	0.0770591	0.0422885	0.170776	0.0979451	0.0931379	0.296215	0.190501	0.219288	0.293996	0.0791854	3.63429	0.0217901
8800	-5232.11	-5234.6	2.49005	0.00550901	0.00221781	0.000230266	0.0120809	0.0277628	0.0321605	1.48499	0.0389943	0.00819197	0.0409199	0.0257023	0.0130265	0.0637608	0.0167439	0.00149774	0.00144512	0.0150104	0.0128858	0.0042281	0.0284499	0.00730053	0.0221598	0.0264336	1.8917	0.518793	0.0770591	0.0422885	0.170776	0.0979451	0.0931379	0.296215	0.190501	0.219288	0.293996	0.0791854	3.63429	0.0217901
8810	-5231.39	-5234.01	2.61548	0.00550901	0.00184251	0.000230266	0.0120809	0.0277628	0.0321605	1.48499	0.0389943	0.00819197	0.0409199	0.0257023	0.0130265	0.0637608	0.0167439	0.00149774	0.00130823	0.0150104	0.0128858	0.0042281	0.0284499	0.00730053	0.0181812	0.0183809	1.87916	0.518793	0.0770591	0.0422885	0.170776	0.0979451	0.0931379	0.296215	0.190501	0.219288	0.293996	0.0791854	3.63429	0.0217901
8820	-5231.73	-5234.14	2.41212	0.00550901	0.00184251	0.000230266	0.0120809	0.0277628	0.0321605	1.48499	0.0401907	0.00819197	0.0409199	0.0184328	0.0130265	0.087679	0.0124101	0.00149774	0.00130823	0.0150104	0.0128858	0.0042281	0.0284499	0.00730053	0.0181812	0.0252058	1.8995	0.518793	0.0770591	0.0422885	0.170776	0.0979451	0.0931379	0.296215	0.190501	0.219288	0.293996	0.0791854	3.63429	0.0217901
8830	-5232.19	-5234.54	2.3522	0.00550901	0.00159854	0.000315883	0.0120809	0.0277628	0.0321605	1.48499	0.0401907	0.00865589	0.0409199	0.0184328	0.0130265	0.087679	0.0124101	0.00149774	0.00130823	0.0150104	0.0128858	0.0042281	0.0284499	0.00730053	0.0181812	0.0308919	1.90549	0.518793	0.0770591	0.0422885	0.170776	0.0979451	0.0931379	0.296215	0.190501	0.219288	0.293996	0.0791854	3.63429	0.0217901
8840	-5232.43	-5234.96	2.52898	0.0066575	0.00159854	0.000315883	0.0120809	0.0277628	0.0321605	1.48499	0.0401907	0.00865589	0.0409199	0.0184328	0.0130265	0.062468	0.0249319	0.00149774	0.00130823	0.0150104	0.0128858	0.0042281	0.0284499	0.00730053	0.0181812	0.024755	1.88781	0.518793	0.0770591	0.0422885	0.170776	0.0979451	0.0931379	0.296215	0.190501	0.219288	0.293996	0.0791854	3.63429	0.0217901
8850	-5235.35	-5237.61	2.25164	0.00474536	0.00159854	0.000315883	0.0144493	0.0406245	0.0321605	1.48499	0.0623352	0.00865589	0.0360621	0.0184328	0.0130265	0.062468	0.0249319	0.00149774	0.00187549	0.0150104	0.0128858	0.0042281	0.0284499	0.00730053	0.0181812	0.0213163	1.91554	0.518793	0.0770591	0.0422885	0.170776	0.0979451	0.0931379	0.296215	0.190501	0.219288	0.293996	0.0791854	3.63429	0.0217901
8860	-5232.67	-5235.08	2.41419	0.00710404	0.00217341	0.000315883	0.0144493	0.0406245	0.0321605	1.48499	0.0382013	0.00593195	0.0446544	0.0184328	0.0130265	0.062468	0.0249319	0.0013032	0.00187549	0.0150104	0.0128858	0.0042281	0.0284499	0.00657263	0.0181812	0.0213163	1.89929	0.518793	0.0770591	0.0422885	0.170776	0.0979451	0.0931379	0.296215	0.190501	0.219288	0.293996	0.0791854	3.63429	0.0217901
8870	-5232.47	-5234.86	2.39146	0.0076911	0.00217341	0.000315883	0.0144493	0.0406245	0.0411891	1.48499	0.0382013	0.00593195	0.0306745	0.0184328	0.0130265	0.062468	0.024392	0.00150312	0.00198752	0.0150104	0.0128858	0.0042281	0.0284499	0.00657263	0.0181812	0.0281815	1.90156	0.518793	0.0770591	0.0422885	0.170776	0.0979451	0.0931379	0.296215	0.190501	0.219288	0.293996	0.0791854	3.63429	0.0217901
8880	-5233.97	-5235	1.03534	0.0076911	0.00172658	0.000315883	0.0144493	0.0401165	0.0411891	1.62267	0.0382013	0.00593195	0.0306745	0.0184328	0.0130265	0.062468	0.024392	0.00150312	0.00170628	0.0150104	0.0120596	0.0042281	0.0284499	0.00657263	0.0181812	0.0281815	2.03717	0.518793	0.0770591	0.0422885	0.170776	0.0979451	0.0931379	0.296215	0.190501	0.219288	0.293996	0.0791854	3.63429	0.0217901
8890	-5233.61	-5234.52	0.916831	0.0076911	0.00264575	0.000380994	0.0211906	0.0401165	0.0411891	1.62267	0.0382013	0.00593195	0.0306745	0.0184328	0.0130265	0.062468	0.024392	0.00150312	0.00207892	0.0150194	0.0168539	0.0042281	0.0284499	0.00657263	0.0171301	0.0281815	2.04902	0.518793	0.0770591	0.0422885	0.170776	0.0979451	0.0931379	0.296215	0.190501	0.219288	0.293996	0.0791854	3.63429	0.0217901
8900	-5234.56	-5235.36	0.794944	0.0076911	0.00264575	0.000380994	0.0211906	0.0549376	0.0411891	1.62267	0.0382013	0.00593195	0.0306745	0.0184328	0.0130265	0.062468	0.024392	0.00150312	0.00207892	0.0150194	0.0168539	0.0042281	0.0284499	0.0101016	0.0109688	0.0281815	2.06121	0.518793	0.0770591	0.0422885	0.170776	0.0979451	0.0931379	0.296215	0.190501	0.219288	0.293996	0.0791854	3.63429	0.0217901
8910	-5232.6	-5233.51	0.902249	0.0076911	0.00264575	0.000422977	0.0211906	0.0388722	0.0411891	1.62267	0.0382013	0.00827579	0.0196453	0.0184328	0.0130265	0.062468	0.0251761	0.00150312	0.00207892	0.0175427	0.0275247	0.0042281	0.0284499	0.0101016	0.0109688	0.0281815	2.05048	0.518793	0.0770591	0.0422885	0.170776	0.0979451	0.0931379	0.296215	0.190501	0.219288	0.293996	0.0791854	3.63429	0.0217901
8920	-5234.04	-5237.28	3.24351	0.0076911	0.00418795	0.000422977	0.0211906	0.0388722	0.0411891	1.36316	0.0382013	0.00827579	0.0196453	0.0184328	0.0130265	0.062468	0.0349443	0.00143324	0.00207892	0.0246052	0.0275247	0.0042281	0.0362455	0.0101016	0.0102469	0.0281815	1.81636	0.518793	0.0770591	0.0422885	0.170776	0.0979451	0.0931379	0.296215	0.190501	0.219288	0.293996	0.0791854	3.63429	0.0217901
8930	-5231.77	-5235.14	3.36479	0.0076911	0.00418795	0.000422977	0.0211906	0.0388722	0.0411891	1.36316	0.0401293	0.00827579	0.0196453	0.0184328	0.0130265	0.062468	0.0350162	0.00143324	0.00207892	0.0246052	0.0255563	0.0042281	0.0237853	0.010402	0.0102469	0.0281815	1.80423	0.518793	0.0770591	0.0422885	0.170776	0.0979451	0.0931379	0.297641	0.191417	0.220344	0.290598	0.0791854	3.63429	0.0102581
8940	-5228.62	-5232.05	3.43383	0.00757444	0.00418795	0.000422977	0.0211906	0.0388722	0.0602097	1.36316	0.026946	0.00827579	0.0196453	0.0184328	0.0130265	0.062468	0.021383	0.00104309	0.00207892	0.0246052	0.0255563	0.00667897	0.0237853	0.00934996	0.0102469	0.0281815	1.79732	0.518793	0.0770591	0.0422885	0.170776	0.0979451	0.0931379	0.297641	0.191417	0.220344	0.290598	0.0791854	3.63429	0.000149466
8950	-5232.68	-5235.77	3.08587	0.00757444	0.00418795	0.000422977	0.0211906	0.0299115	0.0827006	1.36316	0.026946	0.00827579	0.0196453	0.0132727	0.0130265	0.0883075	0.021383	0.00104309	0.00329911	0.0154153	0.0255563	0.00847026	0.0310714	0.00882838	0.0102469	0.0281815	1.83212	0.518793	0.0770591	0.0422885	0.170776	0.0979451	0.0931379	0.297641	0.191417	0.220344	0.290598	0.0791854	3.63429	0.000149466
8960	-5232.78	-5235.71	2.93714	0.00757444	0.00418795	0.000422977	0.0211906	0.0299115	0.0827006	1.36316	0.026946	0.00827579	0.0244917	0.0132727	0.0210832	0.0883075	0.021383	0.00104309	0.00266376	0.0201211	0.0250877	0.00847026	0.0294399	0.00882838	0.0102469	0.0281815	1.84699	0.518793	0.0770591	0.0422885	0.170776	0.0979451	0.0931379	0.297641	0.191417	0.220344	0.290598	0.0791854	3.63429	0.000149466
8970	-5231.55	-5234.66	3.10826	0.00757444	0.00418795	0.000422977	0.0211906	0.0299115	0.0827006	1.36316	0.0277657	0.00827579	0.0244917	0.0132727	0.0124921	0.0883075	0.021383	0.00104309	0.00245242	0.01954	0.0250877	0.00847026	0.0240681	0.00882838	0.0102469	0.0250043	1.82988	0.518793	0.0770591	0.0422885	0.170776	0.0979451	0.0931379	0.297641	0.191417	0.220344	0.290598	0.0791854	3.63429	0.000149466
8980	-5231.99	-5235.02	3.03502	0.00757444	0.00418795	0.000422977	0.0211906	0.0248809	0.0827006	1.36316	0.0299409	0.00827579	0.0341786	0.0132727	0.0124921	0.0883075	0.021383	0.00104309	0.00245242	0.01954	0.0255809	0.00847026	0.0240681	0.00882838	0.0102469	0.0250043	1.83721	0.518793	0.0770591	0.0422885	0.170776	0.0979451	0.0931379	0.297641	0.191417	0.220344	0.290598	0.0791854	3.63429	0.000149466
8990	-5232.04	-5234.96	2.91808	0.00735229	0.00418795	0.000422977	0.0211906	0.0248809	0.0827006	1.36316	0.0299409	0.00827579	0.0341786	0.0195266	0.0124921	0.0883075	0.021383	0.00104309	0.00245242	0.0241972	0.0255809	0.00847026	0.0240681	0.00882838	0.0102469	0.0260086	1.8489	0.518793	0.0770591	0.0422885	0.170776	0.0979451	0.0931379	0.297641	0.191417	0.220344	0.290598	0.0791854	3.63429	0.000149466
9000	-5228.53	-5231.77	3.24586	0.00735229	0.00418795	0.000422977	0.0211906	0.0248809	0.0596088	1.36316	0.0299409	0.00827579	0.0341786	0.0194761	0.0124921	0.0883075	0.0127721	0.00136524	0.00245242	0.0241972	0.0255809	0.00847026	0.0240681	0.00748168	0.0102469	0.0260086	1.81612	0.518793	0.0770591	0.0422885	0.170776	0.0979451	0.0931379	0.297641	0.191417	0.220344	0.290598	0.0791854	3.63429	0.000149466
