# BEAST v1.8.0, r5971
# Generated Tue Nov 11 23:15:48 EST 2014 [seed=1415708148141]
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(AleocharaTriboliumMeloeDendroctonus)	tmrca(BombusApis)	tmrca(CarabusGyrinus)	tmrca(ColeopteraStrepsiptera)	tmrca(CopepodaBranchiopoda)	tmrca(Dicondylia)	tmrca(Diplura)	tmrca(Diptera)	tmrca(Ellipura)	tmrca(Embioptera)	tmrca(EmbiopteraPhasmatodea)	tmrca(EpiophlebiaCordulegaster)	tmrca(FormicidaeApidae)	tmrca(GlossinaSarcophagaTriarthria)	tmrca(HemipteraSternorrhyncha except Aleyrodidae)	tmrca(Holometabola)	tmrca(Hymenoptera)	tmrca(Isoptera)	tmrca(LiposcelisPediculusMenopon)	tmrca(ManducaBombyxParidesPolyommatusZygaenaYponomeutaNemophora)	tmrca(Mecoptera)	tmrca(Megaloptera)	tmrca(MegalopteraNeuroptera)	tmrca(Neuroptera)	tmrca(Odonata)	tmrca(OstracodaMalacostraca)	tmrca(ParidesPolyommatus)	tmrca(PediculusMenopon)	tmrca(Plecoptera)	tmrca(Pterygota)	tmrca(RanatraVelia)	tmrca(SiphonapteraMecoptera)	tmrca(Strepsiptera)	tmrca(Thysanoptera)	tmrca(ThysanopteraHemiptera)	tmrca(ZorapteraDermaptera)	tmrca(Lepidoptera)	yule.birthRate	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	speciation
110000	-1712.4848351535695	-1709.3142007238255	-3.170634429743993	567.8323346878774	232.0718517795882	36.91269646817759	211.7410103294328	312.50828147594706	176.01631671430013	405.19963937913985	3.6433681332389045	110.11568008223077	214.58144342246075	106.34454815149223	130.10742739875377	106.22504647705212	102.6345806486255	40.123332060655805	108.41002088521546	336.3966979249344	318.26155463588094	134.7328441065968	104.07148774504876	99.94453089533626	107.3677615278963	46.81380325591648	133.90682678773877	48.13244700970625	246.68907837838412	467.49485549943694	40.962806646500376	54.26802329890877	167.12725365044784	397.0074950724174	103.57865276976165	169.94338468129695	127.37300231751765	123.78299834715925	270.75638843954107	166.80823382906414	124.02368305738908	0.006531517559365319	1.9702926774291376E26	7.969065179667115E34	0.0	NaN	NaN	-3.170634429743993	-853.5555698097842
111000	-1717.8627742770432	-1714.6921398472991	-3.170634429743993	520.9674653064302	303.6005489525359	27.23351581044971	211.02393296054365	305.71970551969963	173.63389248582496	408.5424661437483	25.017503053778917	112.7922618950917	213.85474670639985	106.37886623977978	195.0248232368789	105.86530711093035	102.28700067375878	37.12488462634767	119.36061820600492	327.7742230667545	310.0064249397364	134.36093470677065	103.7190415727532	100.68020189509951	107.00415226854612	37.74579291101748	128.88655878221135	98.69899451796424	258.7455323413118	465.91164787976425	40.82408292185824	54.084240425192185	166.56126423190827	398.2155759554161	103.22787562136858	169.36785821640578	126.94164375723092	123.36379761400937	310.89235022236943	166.24332479591516	123.60366722678371	0.006546121614073631	6.291916327145888E25	8.044773320155996E34	0.0	NaN	NaN	-3.170634429743993	-859.1096491266951
112000	-1708.6456907729623	-1705.4750563432183	-3.170634429743993	509.4092145362188	290.23841704524074	27.309203224300784	211.61041088200017	311.3474413747166	174.11645597012193	397.48665261451674	110.24104717635228	111.1664954405425	216.07914742475765	106.67451448916992	197.40204995398804	106.15952807628588	108.89249008544913	37.22806214211336	103.60657744578816	321.1151213243274	318.17966253488726	134.7343507482891	104.00729763481998	100.96001241095367	107.5083280475462	82.53414371093237	126.51253774026134	97.62249250092586	243.6807818796634	467.2065099885185	38.418268235077555	54.234551399227776	167.0241714608251	379.26602480924964	103.51476663454153	168.18901859156733	117.47976535105748	123.70665040133362	259.5537910783309	166.70534840723965	122.28282153501411	0.005571357445333634	1.0661214547901157E26	1.580013756378067E35	0.0	NaN	NaN	-3.170634429743993	-851.5012623723751
113000	-1713.5708283013432	-1710.4001938715992	-3.170634429743993	524.8430882229335	195.93513670305902	27.43211124387382	212.56278639837552	287.15398798260065	171.01868308967872	407.2313913740013	1.9114440290709864	116.83101189795823	353.4276367997922	107.15461466664826	190.650173685828	106.63731050177437	109.38257250172663	36.818635973818985	124.36545703780821	324.14072707458195	287.4053395181303	135.3407372504114	104.47539371468157	101.7444658159501	107.99218089302849	54.57530267096295	112.99909629314372	52.503805664760456	244.77749356556816	469.3092233632984	38.59117380194511	54.47863985725278	167.77588178962773	385.22441986550496	103.98064602542377	168.94597144073091	118.00849572742945	122.73075391193778	286.51379039708775	167.45562383844427	127.53283871693107	0.006688257656372121	1.3136191429353071E26	1.4068984098683495E35	0.0	NaN	NaN	-3.170634429743993	-853.1157561113208
114000	-1720.1160093000321	-1716.945374870288	-3.170634429743993	555.1579041858752	108.97672560863103	27.118322582539243	210.13133693389474	282.5032403685836	282.51954160347964	402.5731792511118	100.23090467845098	115.4946128691007	378.10860499045754	105.92890138511659	167.0101122262854	105.4175145256938	93.8018569692196	36.397477339994545	120.29883151789376	342.9141241655384	290.83027306457336	143.80881452013895	103.28032733263436	101.75067777005778	106.75688691307306	38.823786070399386	84.26490744392554	65.63141363833354	259.40397448356157	433.39133410510544	41.872527076461914	53.85547311225959	165.85673787529439	392.02210141429595	102.79123893127206	167.01344318051193	116.6586277726366	121.32686929539334	285.33234638280646	174.37349428715294	140.6571689243254	0.0061193556944690655	4.276482178689812E25	4.613907190018892E35	0.0	NaN	NaN	-3.170634429743993	-856.1123553279535
115000	-1719.6776159936571	-1716.506981563913	-3.170634429743993	544.5805297770047	138.4398644326679	27.216045767723752	210.88856310412555	292.9552934045704	178.156069858889	393.93739206769925	12.629422297914537	118.19511806873724	297.9859305838746	106.31062520357705	228.52474261234133	105.7973955180498	94.13987995022639	36.52863874968422	85.94611692884183	342.0810839646496	315.38292786783495	144.32704183194048	103.65250678890878	102.11734500384807	107.14159444790582	35.03704486776207	169.51396661009034	166.7196146409304	248.84604482843255	449.81809819627074	42.023418294205264	48.189000542593725	166.45441675680166	389.52266177845496	103.16165591583487	164.42218959897716	110.85344674649129	121.76408100271496	260.5291218874648	175.001864025791	137.83558318846295	0.006635959492492963	1.9072500478428577E25	9.719207103443217E35	0.0	NaN	NaN	-3.170634429743993	-857.4460161550792
116000	-1730.7583273083658	-1727.5876928786217	-3.170634429743993	564.7092963885707	143.2895701211562	27.46202015215059	212.7945411045636	273.07695281581346	332.9014582769123	408.83260498573844	167.72587340405497	133.01859353717694	330.63901411170616	107.27144408283883	239.64970291756163	106.75357590731768	94.9907015287319	37.73511937082455	151.81459323866798	334.13982096752926	268.7690614292171	145.6314471659754	108.1211399965202	103.04026566950967	108.1099234978256	16.036775060222606	201.81260669301275	118.22391866115035	230.76243958651793	453.8834841363213	39.396991351505804	48.62452522703065	167.95880586043253	400.9806091122818	104.09401490093194	165.90821174994971	107.4950147251646	122.86456580956599	346.8301807980266	176.58350362710084	135.6340866309205	0.006371014933403636	2.361682282270097E25	1.189614208773493E36	0.0	NaN	NaN	-3.170634429743993	-867.0236501114587
117000	-1725.272164008479	-1722.101529578735	-3.170634429743993	551.0643341142245	111.68683619647558	32.58274032821846	210.5018159829535	264.5806975923571	211.26927358344696	430.46543853696767	116.78602267083862	131.5854032426286	268.3462888158651	106.11566286118021	124.86830139194714	105.60337438413035	91.81364921133094	37.48488061877059	110.2091914475193	321.2233446978039	237.2369301196536	144.06236143811458	106.9562038446791	107.02206032701841	104.39320703817096	194.02902960685	229.10933061219112	137.37925875816146	238.47310871104912	448.99317980350514	43.39029316744417	48.10062705776513	166.14915711853826	386.25411642900644	102.97246844709058	164.12065684846564	106.33682467278383	119.99073573224402	307.1035242793315	174.68092928131986	134.17271607060832	0.006380347112132227	7.28867534545727E24	1.2314213302135426E36	0.0	NaN	NaN	-3.170634429743993	-859.1937079255268
118000	-1718.4347941600972	-1715.2641597303532	-3.170634429743993	515.8597202843143	108.76985847033252	32.65371191814055	210.9603301659628	265.25694929995956	424.40782993806715	419.9247082873816	17.987733649747785	120.77352691579338	268.9307995898241	106.34680355815749	153.4795658982546	105.83339921647044	94.12260409412028	37.56653003035338	31.288072377585404	344.18327955634567	248.91426319146464	134.59458570151205	107.18917540454245	108.18901731690492	104.62059588901442	93.69506846686545	196.90093553792403	167.1819032686869	238.9925498479331	449.9711748866022	37.5400343461031	48.20539964423731	166.51106252385816	396.11343952038976	103.19676265102414	164.47814378290576	106.56844710350241	120.25209905543458	302.8704943761792	175.06141855739912	134.46497052458525	0.005615474248934297	8.157011651470519E24	4.4665448653010874E36	0.0	NaN	NaN	-3.170634429743993	-858.2598505000625
119000	-1717.706750530107	-1714.536116100363	-3.170634429743993	539.9665316116789	169.905273316717	32.65371191814055	210.9603301659628	283.03689961399493	210.0815963008617	400.0242992524049	155.1208206721913	120.77352691579338	268.9307995898241	106.34680355815749	165.70719395466722	105.83339921647044	95.48909903340966	37.56653003035338	24.619121957649327	350.62714598648404	275.7324965311716	134.59458570151205	102.89960176771574	96.53805648726191	104.62059588901442	123.30722282137502	158.48919089685	127.0628932555597	238.9925498479331	449.9711748866022	37.5400343461031	48.20539964423731	174.22751595083844	396.11343952038976	103.19676265102414	164.47814378290576	106.56844710350241	120.25209905543458	226.26621080373096	175.06141855739912	137.72798287984776	0.006191457047398879	9.176447906591096E24	2.1155489695405163E37	0.0	NaN	NaN	-3.170634429743993	-854.4434674303399
120000	-1717.2704514557524	-1714.0998170260084	-3.170634429743993	579.0959509383666	16.203133346928574	32.65371191814055	210.9603301659628	283.03689961399493	167.2253523801409	395.61530152807774	274.8235220573899	120.77352691579338	402.35756207653804	106.34680355815749	180.02814567280836	105.83339921647044	97.61676281227437	37.56653003035338	54.03408784961061	348.18249461148764	292.4062643978829	139.5328112899791	102.89960176771574	103.8952438470828	104.62059588901442	47.52286957145797	222.4048661557093	56.53327408021778	291.49430617920655	449.9711748866022	40.74331321433738	48.317711036658984	174.22751595083844	389.62753940395453	108.14578131177589	165.4817251535097	106.56844710350241	120.25209905543458	267.33357204860926	172.20479553887628	137.72798287984776	0.006306108028944298	1.2795172586252913E25	1.89073891462927E38	0.0	NaN	NaN	-3.170634429743993	-856.4912610313585
121000	-1715.5044002265595	-1712.3337657968154	-3.170634429743993	515.1335627138909	219.70944099156955	32.65371191814055	210.9603301659628	303.10665764580426	221.3411314541805	377.7505849198975	87.71398010775036	120.77352691579338	337.63758035981914	106.34680355815749	180.02814567280836	105.83339921647044	94.50620070040657	37.56653003035338	73.78308168987753	342.43371003964313	244.50834643889834	139.5328112899791	102.89960176771574	103.29872522664304	112.14858403019232	44.80392006728522	66.87142889616734	15.173284276273742	263.09176291335024	433.55120971908985	40.74331321433738	48.317711036658984	174.22751595083844	375.8005895572282	108.14578131177589	165.4817251535097	106.56844710350241	120.25209905543458	303.5810277331579	172.20479553887628	137.72798287984776	0.006579644179174387	8.168208397269315E24	9.06234661371843E37	0.0	NaN	NaN	-3.170634429743993	-853.8921079003428
122000	-1720.4353633261887	-1717.2647288964447	-3.170634429743993	566.7601083529297	175.9113669513407	32.65371191814055	210.9603301659628	304.20425550176594	221.3411314541805	371.4299504741468	137.4932261146006	124.35077462494753	337.63758035981914	106.34680355815749	165.9253407163469	105.83339921647044	94.50620070040657	37.56653003035338	67.21567284577715	340.70264596974033	273.15494587313395	139.5328112899791	102.89960176771574	103.29872522664304	102.60030717024799	51.140955576796195	188.328537485789	55.49002082898384	266.2616257911221	433.55120971908985	40.74331321433738	48.317711036658984	174.22751595083844	368.05181233036467	108.14578131177589	165.4817251535097	106.56844710350241	120.25209905543458	322.882345161558	172.20479553887628	137.72798287984776	0.006545727871962525	3.5151268809138615E24	4.514338287082974E38	0.0	NaN	NaN	-3.170634429743993	-857.954078032431
123000	-1713.4775669434816	-1710.3069325137376	-3.170634429743993	499.33189026920036	147.87961287145848	28.75226532401907	210.3100344872617	298.05057058007884	264.43549616013786	376.7290327913817	324.07213573398076	123.96745719594028	284.9477897437709	106.01898426273291	195.49098718277284	105.50716251538746	94.21488065043515	39.9735590959584	69.4541131209958	329.2783718909043	319.4451765765769	139.10269448011485	102.58240864274781	102.98030178382149	102.28403663571797	39.10252479926321	175.3486915868271	86.52147886001009	265.44086112641156	432.2147666164735	40.6177199310011	47.4569056873403	173.6904509934385	357.34023665235304	107.81241657821923	170.4617527281731	106.23994458085858	119.88141599711282	290.5423150689849	171.67396571744757	117.25206090016458	0.005252241402613098	9.612472989466297E24	9.858169378194374E37	0.0	NaN	NaN	-3.170634429743993	-855.2948467877192
124000	-1714.128610093336	-1710.957975663592	-3.170634429743993	544.0804765989006	216.70308594539046	28.75226532401907	210.3100344872617	242.40586881073787	448.8823941323334	371.87540254408714	72.13579809150974	123.96745719594028	168.05912727516989	104.06882340585086	154.67324209011525	103.81326139820068	95.14617130748482	39.9735590959584	106.80367743956288	321.4518798530598	231.305943432756	139.10269448011485	102.58240864274781	107.66945065678743	105.20186132053678	56.333019094594604	245.94166128197182	145.6739900901672	273.8980419765573	444.73919611437753	40.6177199310011	47.4569056873403	163.96887236987658	370.3825177678361	107.81241657821923	170.4617527281731	106.23994458085858	119.88141599711282	329.31356999950344	165.70730988820117	117.25206090016458	0.006247793731829499	1.742696009463841E25	1.0285280716065747E39	0.0	NaN	NaN	-3.170634429743993	-857.759913372785
125000	-1721.018860804267	-1717.848226374523	-3.170634429743993	499.7914285544899	225.9533712555345	34.219764322787725	209.94331823555015	241.98318725957043	177.93133076253127	367.55076834448147	77.98224342125347	123.75129593978367	178.61726243332967	103.88735926918964	166.18340815177808	103.63224288336512	94.98026554178205	39.90385745858775	84.68953783120796	317.9238930995609	257.1449372503361	138.86014200825068	102.40353635792923	102.89600033661503	105.01842151296601	70.34425570430187	200.48486521964608	129.2234850745338	296.48453389641554	432.9865018427204	41.01802696029335	47.37415538674756	163.6829609038857	365.0985917213768	107.62442476227038	170.16451966854729	106.05469467419712	119.67237954466054	298.39778956870356	165.4183671199136	117.04760923724895	0.006281749699117398	3.8541926421175245E24	6.696198965525681E38	0.0	NaN	NaN	-3.170634429743993	-864.2930763138728
126000	-1716.3090980157394	-1713.1384635859954	-3.170634429743993	478.33090927094855	100.28613643620685	40.69442696909479	211.32292623981724	273.922232988373	323.04866241790603	379.161936148635	90.0826026452595	124.56450723820376	120.8601617550027	104.57003797311076	181.57960016056433	104.3132451318941	95.60441274346549	40.16607909828402	101.94854178539298	311.1226816869984	305.24044807752796	135.77338183358827	103.07646436350711	103.5721644882752	108.17860097359637	120.13843058873421	229.62595854031693	70.21236816628172	298.43283327332625	430.63238191672	41.28757018171739	47.68546686127432	163.9078197878886	371.27591881933233	108.33166097776203	171.28272783706637	106.75161566645497	120.45878691450245	333.5845882222971	166.5053867271553	117.81676836048838	0.005430445211561486	2.3203707156675947E24	2.3283604381243304E39	0.0	NaN	NaN	-3.170634429743993	-858.9014167308195
127000	-1714.5435791948798	-1711.3729447651358	-3.170634429743993	536.8731524380959	96.71599501284902	40.775392321882805	211.7433728844695	288.0631536107624	206.1969714427039	398.8199716992227	252.8780518922752	119.15901842901273	131.34954276693276	104.77808980345054	211.00306003068943	104.52078604895827	95.79462662734065	40.245993253772035	123.08048964432669	314.5309852226144	247.4633825389155	136.0435156228594	112.14006079492803	107.68448909541135	108.39383237613198	48.83463506469411	230.32618078136204	37.75186322926303	269.9808784416779	434.60898373249705	41.36971564817306	47.78034153908257	167.60412737902743	361.57579166547083	108.54719690743214	169.20988961168138	106.9640079488107	120.69845089076033	258.6242414467413	166.83666470258194	118.05117579475193	0.006293466872143715	2.963697461061309E24	1.377576059344024E39	0.0	NaN	NaN	-3.170634429743993	-857.8734852171439
